Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,,202 - Préstamos Externos,1121376.74,1121376.76,25309.42,0,1121376.76,66031.63,46019.33,1105577.76,100562.67,100416.68,1105577.76,133294.06,104476.73,1103126.25,141878,138426.2,1037864.76,177044,162773.75,1037864.76,179698.31,179429.65,385755.31,199447.95,198067.34,385755.31,216292.51,216023.85,354464.86,248696.86,248696.86,354464.86,265676.67,250144.14,352324.82,305192.16,305192.16
,,001  - IMPLEMENTAR ESTRATEGIAS Y SERVICIOS DE PREVENCION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,14298725.24,14298725.23,37119.74,0,14298725.23,96066.24,73942.29,14113208.42,373871.07,151386.98,14113208.42,427478.43,376984.83,14113208.42,4384418.18,4362718.49,14108980.35,5447555.51,5353329.96,12915895.77,5509382.84,5399576.85,12906619.74,6124569.9,5588830.58,12906619.74,7580971.8,5727904.98,12918921.32,8712656.33,7669615.52,12918921.32,9460508.15,7810615.01,12873772.96,10987167.33,10973837.51
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0,182200,0,0
,,002  - CONSTRUCCION  RECONSTRUCCION  REHABILITACION Y EQU,202 - Préstamos Externos,6221264.14,6221264.12,15571.32,76.13,6221264.12,32056.56,16466.52,1173073.86,54246.82,54246.82,1173073.86,71294.42,55704.38,1175525.37,72751.98,72751.98,1118556.59,92436.08,85958.58,1118556.59,92994.46,92744.71,533391.67,310682.84,142582.66,533391.67,426303.34,174686.63,530565.14,439544.5,439544.5,530565.14,448266.7,444340.27,530565.14,461891.66,461891.66
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,231663.2,0,0,329072.63,0,0,329072.63,0,0,329072.63,0,0,329072.63,0,0,329072.63,0,0,329072.63,181402.82,0,329072.63,269080.84,0,329072.63,269080.84,269080.84,329072.63,269080.84,269080.84,329072.63,269080.84,269080.84
,,002  - INCREMENTO DE COBERTURA Y CALIDAD DE LOS SERVICIOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,43180681.47,42680713.04,679793.94,185081.26,42680713.04,1750084.45,1529794.06,42029306.63,2846602.89,2676796.36,42029306.63,3827894.14,2944806.31,42029306.63,5096393.66,4389154.06,42023128.31,7482005.06,6863922.01,40033001.5,12940995.94,7666795.61,38856862.86,15030278.49,8897376.45,38856862.86,16963256.81,11102549.44,38647185.32,19170649.82,18058954.03,38638583.26,21620878.72,18502825.5,34768200.32,27586924.3,27402508.83
,,003  - DISEÃ`O E IMPLEMENTACION DE SERVICIOS DE INCLUSION,202 - Préstamos Externos,11200000,11200000,10911.26,0,11200000,24285.47,11536.48,7990687.05,37799.29,37799.29,7990687.05,49475.38,38564.12,6835807.05,53565.49,50596.49,6835807.05,80844.29,71590.86,6835807.05,90982.4,82267.4,6790687.05,111143.67,93707.5,6790687.05,132502.8,121645.78,6790687.05,165177.36,165177.36,591233.02,190572.44,181750.48,591233.02,222604.61,222604.61
,,003  - FORTALECIMIENTO A LA GESTION E INNOVACION EN EL CU,202 - Préstamos Externos,396161.7,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,396161.7,0,0,65468.06,0,0
,,004  - FORTALECIMIENTO AMPLIACION E INNOVACION DE LOS SER,202 - Préstamos Externos,26201981.84,26201981.84,958323.15,335071.42,26201981.84,2611698.87,2356562.45,25819924.63,4641785.18,4600509.55,25819924.63,6160343,4742117.24,25819924.63,7341108.4,6250726,25730763.46,8789618.24,7759505.55,25730763.46,9535161.25,9058303.92,25730763.46,11272028.67,10605306.14,25730763.46,12717066.14,11964107.5,25730763.46,14492700,14481259.18,25730763.46,15695110.82,14602104.95,20368631.07,18223126.34,18219742.77
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0,2252180.66,0,0
,,004  - PROYECTO PARA LA APLICACION DEL BONO SE PROTECCION FAMILIAR PRESENCIA DEL COVID-19 EN EL ECUADOR,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,50000000,21122880,21122880,116214500,73859782.04,73859782.04,116214500,89581041.08,89581041.08,116214500,90020938.65,90020938.65,116214500,90020938.65,90020938.65,116214500,90020938.65,90020938.65,116214500,90021083.65,90021083.65,116214500,90576904.32,90576904.32,116214500,90894044.82,90894044.82
,,005  - PROYECTO    PARA    EL    FINANCIAMIENTO    DEL    BONO    DE DESARROLLO  HUMANO  Y  COMPONENTE  VARIABLE,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92520000,0,0,92520000,8810869.24,8810869.24,92520000,23940958.44,23940958.44,92520000,45973848.54,45973848.54,92520000,70921953.05,70921953.05
,,005  - REHABILITACION DE LA INFRAESTRUCTURA FISICA DE LOS CENTROS DE DESARROLLO INFANTIL GERONTOLOGICOS Y CENTROS PARA PERSONAS CON,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8602.06,0,0,8602.06,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - COBERTURA DE CONTINGENCIAS POR CONTRACCION ECONOMICA PARA LOS BENEFICIARIOS DE BONOS Y PENSIONES DEL SISTEMA DE,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18734403.58,0,0,18734403.58,15689113.31,15689113.31
,,007  - FORTALECIMIENTO DEL SISTEMA DE PROTECCION SOCIAL INTEGRAL,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75618429.58,0,0,75618429.58,64501269.27,64501269.27
,,017  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,8040461,5904100.5,5904100.5,8040461,5904100.5,5904100.5,8040461,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,5904100.5,6065630.38,5904100.5,5904100.5,6065630.38,5904100.5,5904100.5,6066350.5,5904100.5,5904100.5,6066350.5,6066350.5,6066350.5,6603527,6603527,6603527
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,60584.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,79588.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,283 - CONSEJO NACIONAL PARA LA IGUALDAD DE DISCAPACIDADES,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23010,23010,23010,23010,23010,23010
,576 - SECRETARIA TECNICA DE JUVENTUDES,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26443,24059,24059,26443,24059,24059,26443,24059,24059,26443,24059,24059,26443,24059,24059,26443,24059,24059
11 - SECTORIAL TRABAJO,311 - SERVICIO ECUATORIANO DE CAPACITACION PROFESIONAL -SECAP,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269328,0,0,269328,269328,269328
,315 - MINISTERIO DEL TRABAJO,001  - MI PRIMER EMPLEO,202 - Préstamos Externos,2000000,2000000,27547.98,0,2000000,64202.18,64202.18,2000000,107783.59,79462.26,2000000,109379.12,109379.12,2000000,164511.2,139485.69,2000000,166826.56,166826.56,2000000,191779.35,191033.46,1200000,218971.19,218428.12,1200000,271288.99,249937.82,1161046.49,272769.99,272769.99,1161046.49,335522.76,300636.41,569964.22,385444.78,371365.63
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PU,202 - Préstamos Externos,690696,690696,0,0,690696,0,0,690696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384995.58,0,0,384995.58,349454.57,349454.57,384995.58,384995.57,384995.57,1694795.58,1659395.57,1234595.57,1694795.58,1659395.57,1659395.57
,,002  - ERRADICACION TRABAJO INFANTIL,202 - Préstamos Externos,832976.52,832976.52,30394.72,320,832976.52,68242.72,68242.72,832976.52,103117.97,73235.6,832976.52,104288.57,104288.57,832976.52,161871.65,136064.36,832976.52,164223.44,164223.44,832976.52,191373.18,190516.49,532494.45,221408.82,220089.51,532494.45,276359.75,250653.59,451251.23,277939.94,277939.94,451251.23,328352.02,303353.69,390971.01,380259.68,380259.68
,,005  - PROGRAMA DE CAPACITACION EN GESTION DEL TALENTO HUMANO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,58176.65,0,0,58176.65,0,0,58176.65,14514,7257,58176.65,21771,14514,58176.65,29028,29028,58176.65,43542,29028,58176.65,50799,43542,58176.65,50799,50799,58176.65,58056,58056
,,006  - EMPLEO JOVEN,202 - Préstamos Externos,5000000,5000000,62187.23,0,5000000,481830.6,257805.75,5000000,565326.88,367556.55,5000000,567869.61,468911.64,3000000,688668.39,533850.2,3000000,693818.88,594860.91,3000000,650719.86,648638,3000000,711805.53,709825.08,3000000,2636590.25,767638,2945709.97,2640159.1,2637551.09,2945709.97,2745844.51,2695684.74,3345929.97,3259016.49,3206084.14
,471 - SECRETARIA TECNICA DEL SISTEMA NACIONAL DE CUALIFICACIONES PROFESIONALES,001  - MEJORAMIENTO DE LA PRODUCTIVIDAD DEL TALENTO HUMAN,202 - Préstamos Externos,194571.8,194571.8,0,0,194571.8,0,0,194571.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12 - SECTORIAL SALUD,267 - INSTITUTO NACIONAL DE INVESTIGACION EN SALUD PUBLICA INSPI DR LEOPOLDO IZQUIETA PEREZ,001  - FORTALECIMIENTO INSTITUCIONAL PARA AFRONTAR COVID-19 INSTITUTO DE INVESTIGACION EN SALUD PUBLICA - INSPI DR. LE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390749.96,0,0,390749.96,41300.77,38810.5,390749.96,86054.48,50980.15,390749.96,137045.07,137045.07,390749.96,188259.49,185307.96,390749.96,257250.95,257250.95
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402061.87,0,0,6402061.87,0,0,6402061.87,145567.3,15596.5,6402061.87,145567.3,15596.5,6402061.87,470223.38,180351.88,5941751.93,2646803.62,1738893.62
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254774.12,0,0,254774.12,254774.12,204950.24,254774.12,254774.12,254774.12
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,001 - Recursos Fiscales,25278.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,320 - MINISTERIO DE SALUD PUBLICA,001  - INFRAESTRUCTURA FISICA  EQUIPAMIENTO  MANTENIMIENTO  ESTUDIOS Y FISCALIZACION EN SALUD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,4350000,0,0,4350000,185340.84,146886.22,4350000,1030270.34,583714.49,4350000,1787421.79,1028880.34,4350000,2215493.54,1503569.3,4350000,2782504.17,2440555.01,4350000,3300797.35,3004971.98,4350000,3416279.63,3064595.3,4350000,3577773.73,3564126.73
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,19649179.46,0,0,32058562.7,0,0,32058562.7,3882.94,2339.75,31754966.75,64860.28,32454.75,31364216.79,1924515.08,1402545.05,31364216.79,5669593.98,4218439.71,31364216.79,7502589.05,6659602.02,24844704.51,8858485.1,8244752.79,24844704.51,11100854.79,9408262.52,19396322.24,13652299.15,12451564.74
,,,202 - Préstamos Externos,0,110552.79,0,0,66500000,124513.38,20736.95,46776936.59,948585.44,116556.33,130813147,1034026.78,193881.38,130813147,1514062.87,1173016.43,130813147,2248524.8,1866361.03,124411085.1,2849188.54,2638069.95,124411085.1,4667590.35,3221525.25,120056942.3,5228054.88,3428709.16,115219445.2,6486017.06,4717589.93,114016809.6,16107407.56,7308062.77,131591608.4,32509784.71,30035440.75
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,818172.55,0,0,2538574.58,0,0,2786487.34,0,0,2632238.27,0,0,2532845.93,0,0,2532845.93,178915.84,0,2532845.93,141369.52,0,2531870.93,45145.4,12716.58,2464247.27,1163393.08,12716.58,29406418.27,1537788.78,1439979.32
,,001  - PREVENCION Y CONTROL DEL VIH/SIDA/ITS,202 - Préstamos Externos,0,40516.21,0,0,40516.21,25654.72,13781.34,1426291.65,26515.55,26515.55,1431998.99,31370.7,31370.7,1431998.99,37048.34,37048.34,1431998.99,37048.34,37048.34,1431998.99,37048.34,37048.34,1431998.99,37048.34,37048.34,142223.55,37048.34,37048.34,142223.55,37048.34,37048.34,142223.55,37048.34,37048.34,142193.85,81848.34,37048.34
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,120915.67,0,0,184341.59,0,0,184341.59,18633.82,18633.82,184341.59,33720.42,20244.14,184341.59,52849.33,52849.33,184341.59,72318.52,54190.04,184341.59,75209.29,75209.29,184341.59,95754.62,95274.29,184341.59,131459.3,131459.3,184341.59,150928.49,150448.16,184341.59,181942.52,181942.52
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PU,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,99307304,99307304,0,0,99307304,0,0,99307304,0,0,99307304,0,0,99307304,0,0,99307304,0,0,99307304,0,0,5822855,0,0,333642.5,0,0,12022042.12,0,0,13597628.2,12730409.54,10402677.23,43788642.05,43343458.09,43343458.09
,,,301 - Colocaciones Internas,595696,595696,0,0,595696,0,0,595696,0,0,595696,0,0,595696,0,0,595696,0,0,595696,0,0,4080145,4080145,4080145,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5,9569357.5
,,001  - PROYECTO DE RECONSTRUCCION Y REHABILITACION DE INF,006 - Compensación por Leyes y Decretos,23926933.49,23926933.49,0,0,2178382.07,0,0,2262968.09,0,0,2262968.09,0,0,2262968.09,4017.91,4017.91,2262968.09,4017.91,4017.91,2262968.09,50764.05,50764.05,2262968.09,50764.05,50764.05,2262968.09,50764.05,50764.05,2262968.09,116557.2,116557.2,2262968.09,116557.2,116557.2,2262968.09,152392.76,120396.72
,,,202 - Préstamos Externos,2913525.15,2913525.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,352442.74,352442.74,0,0,1359939.66,0,0,1275353.64,194318.98,194318.98,1275353.64,255172.75,255172.75,1275353.64,513234.87,513234.87,1275353.64,513234.87,513234.87,1275353.64,526465.17,526465.17,1275353.64,526465.17,526465.17,1275353.64,526465.17,526465.17,1275353.64,526465.17,526465.17,1277711.06,526465.17,526465.17,1277711.06,526465.17,526465.17
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,444844.9,126832.6,126832.6,444844.9,162787.3,162787.3,444844.9,444844.9,444844.9,444844.9,444844.9,444844.9,444844.9,444844.9,444844.9,445136.29,444844.9,444844.9,445136.29,444844.9,444844.9,445136.29,444844.9,444844.9,445136.29,444844.9,444844.9,445136.29,444844.9,444844.9
,,002  - ATENCION INTEGRAL E INTEGRADORA A PERSONAS CON DIS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,15221115.74,15221115.74,0,0,15221115.74,155296.4,104991.8,15221115.74,502386.96,348297.86,11721115.74,613043.52,477230.9,11721115.74,766352.03,602816.15,11721115.74,867736.67,724868.75,11721115.74,971704.16,751703.58,6032008.27,1893056.02,967184.9,6032008.27,2124051.46,1089417.81,4710835.22,1455414.05,1125613.47,4710835.22,2423559.74,1287710.06,3806328.51,2556545,2502715
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,113492,76492,0,245564.73,76492,0,245564.73,76492,0,245564.73,76492,0,245564.73,76492,0,245564.73,178492,0,245564.73,178492,0,245564.73,165492,9500,216024.87,178492,9500,216024.87,178492,154492
,,002  - FORTALECIMIENTO RED DE SERVICIOS DE SALUD Y MEJORAMIENTO DE LA CALIDAD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,20148595.24,0,0,21054241.07,284480.09,41977.27,30070754.15,286081.56,55999.56,17477783.16,312153.42,82071.42,17477783.16,329355.67,220052.89,17477783.16,342396.74,245514.78,17477783.16,365502.35,246414.25,17477783.16,1361735.07,429756.56,3984250.17,1571266.7,486528.57,3945292.8,1216351.63,489372.28,3940389.66,2371157.86,748768.1,3590893.5,2896685.59,1892643.07
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,67049.84,0,0,807480.78,0,0,1484956.81,0,0,1385564.47,0,0,1539813.54,0,0,1639205.88,3646.78,0,1639205.88,628953.84,0,1639205.88,631409.88,14676.04,1639205.88,296955.6,17132.08,1947391.17,1154328.5,20231,1947441.17,1642689.79,882703.34
,,002  - PREVENCION Y CONTROL DEL VIH/SIDA/ITS,202 - Préstamos Externos,2147640.72,2107124.51,0,0,2107124.51,0,0,721349.07,0,0,715641.73,0,0,715641.73,0,0,715641.73,0,0,715641.73,0,0,715641.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,217943.59,217943.59,0,0,97027.92,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0,33602,0,0
,,002  - PROYECTO DE CONTINGENCIA PARA PREVENIR LOS EFECTOS,006 - Compensación por Leyes y Decretos,722320.55,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0,722320.55,0,0
,,,202 - Préstamos Externos,5676429.7,5676429.7,0,0,4815470.35,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,6019338.23,0,0,0,0,0
,,002  - PROYECTO DE CONTINGENCIA PARA PREVENIR LOS EFECTOS DEL FENOMENO DEL NI¿O Y LA POSIBLE ERUPCION DEL VOLCAN COTOP,202 - Préstamos Externos,0,0,0,0,860959.35,0,0,860959.35,0,0,860959.35,0,0,860959.35,0,0,860959.35,0,0,650647.31,0,0,650647.31,0,0,558401.67,0,0,460872.69,0,0,460872.69,0,0,460872.69,0,0
,,003  - APOYO A LA EXTENSION EN LA PROTECCION SOCIAL Y ATE,201 - Colocaciones Externas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303595.95,0,0,303595.95,0,0,303595.95,0,0,303595.95,0,0,303595.95,0,0,407108.5,0,0,407108.5,120213.01,120213.01
,,,202 - Préstamos Externos,16278672.32,16278672.32,0,0,16278672.32,54252.85,29646.26,16278672.32,56185.44,56185.44,25026529.32,112510.14,112510.14,25026529.32,148525.4,121305.13,25026529.32,180628.96,180628.96,25026529.32,206942.42,183899.75,25026529.32,212914.3,212411.11,24991034.02,269606.13,242425.8,24974403.99,304582.2,304582.2,24981265.29,1934363.53,501958.6,20391934.22,7968434.44,7968434.44
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0,4212.5,0,0
,,003  - FORMACION CAPACITACION Y CERTIFICACION DEL TALENTO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,19418820.46,19418820.46,0,0,948055.78,0,0,948055.78,0,0,690000,0,0,690000,0,0,690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,003  - NUTRICION EN EL CICLO DE VIDA - DESNUTRICION CERO,202 - Préstamos Externos,7598244.47,7598244.47,0,0,7598244.47,10835.97,6112.07,7598244.47,13657.72,13657.72,7342971.63,24866.76,24866.76,7342971.63,33998.61,29329.5,7342971.63,47078.15,45749.19,7342971.63,57560.84,47621.6,7342971.63,61944.32,60481.03,5189943.95,79574,72292.68,5189943.95,182378.84,90090.08,4716746.2,508665.62,110581.25,2765940.31,694175.35,687196.24
,,005  - APOYO A LA PROVISIÓN DE LOS SERVICIOS DE SALUD EN EL MARCO DE LA PANDEMIA DE CORONAVIRUS COVID 19,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39979607.43,0,0,39979607.43,0,0,39979607.43,1281913.42,1281913.42,51271127.43,31646296.8,8850588.84,51271127.43,38932355.78,26263570.08,50436306.18,46440067.22,46440067.22
,,005  - PROYECTO DE PREVENCION DEL EMBARAZO EN NIÑOS Y ADOLECENTES,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689107.47,0,0,2942517.83,2817.78,2817.78,708575.14,32821.76,32821.76,708575.14,158573.12,67383.66,617133.86,197491.82,179091.82
,,005  - SOSTENIBILIDAD DE LA OPERACION DE LAS UNIDADES DEL MINISTERIO DE SALUD,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8052425,0,0,8052425,8035930.05,8035930.05
,,006  - ADQUISICION DE EQUIPAMIENTO BIOMEDICO MOBILIARIO - DISPOSITIVOS MEDICOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324334.06,0,0,2324334.06,0,0,2324334.06,8752.04,3826.04,2324334.06,9252.04,9252.04
,,006  - REESTRUCTURACION INTEGRAL E INNOVACION TECNOLOGICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,15930257.58,15930257.58,0,0,15930257.58,4943.52,3087.59,14726389.7,5869.8,5869.8,7440010.72,11843.56,11843.56,7440010.72,14931.15,12044.98,7440010.72,18018.74,18018.74,7440010.72,21106.33,18220.16,7440010.72,21500.69,21330.69,7390285.15,27474.45,24588.28,1390285.15,30562.04,30562.04,1385061.65,33649.63,33414.8,441957.12,319291.84,67190.76
,,007  - APOYO PARA EL DIAGNOSTICO TEMPRANO  CALIFICACION Y,202 - Préstamos Externos,2355480,2355480,0,0,2355480,0,0,2355480,0,0,2072822.4,0,0,2072822.4,0,0,2072822.4,0,0,69194,0,0,69194,0,0,69194,0,0,19194,0,0,19194,0,0,4800.12,0,0
,,007  - PROYECTO DE APOYO A LA PROVISION DE SERVICIOS DE SALUD EN EL MARCO DE LA PANDEMIA POR COVID 19EN EL HOSPITAL ES,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,008  - PROGRAMA DE COOPERACION SOCIO SANITARIO EN APOYO A,701 - Asistencia Tecnica y Donaciones,213242.56,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,213242.56,0,0,210885.14,0,0,210885.14,0,0
,,009  - DOTACION DE EQUIPAMIENTO HOSPITALARIO MODERNO EN E,202 - Préstamos Externos,16462985.11,16462985.11,0,0,16462985.11,0,0,16462985.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
