id,text,G13T,target_non_classified,G4T1,G4T9,G1T1,G1T3,G8T7,G1T2,G9T,G16T,G8T6,G9T5,G16T1,G11T,G2T2,G14T5,G8T5,G15T1,G9T7,G12T,G1T,G4T3,G4T5,G4T6,G13T2,G7T,G3T12,G7,G15,G1,G11,G2,sdg_non_classified,G12,G16,G3,G8,G14,G4,G13,G9
BASE-O-4145,escuela superior politecnica agropecuaria de manabi lineamientos para el manejo y aprovechamiento sostenible de humedales en la provincia de manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4146,escuela superior politecnica agropecuaria de manabi valoracion nutritivas y fermentativas de los residuos agropecuarios y su conservacion mediante ensilado gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4147,escuela superior politecnica agropecuaria de manabi bioprospeccion de microoganismos extremofilos provenientes de muestras de suelo de la antartida gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4148,escuela superior politecnica agropecuaria de manabi caracterizacion morfologica molecular y patogenica de hongos asociados a plantas cultivables de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4149,escuela superior politecnica agropecuaria de manabi comportamiento epidemiologico y caracterizacion de la leptospirosis en el ganado porcino y su influencia en los factores de riesgo asociados a la enfermedad en el canton portoviejo ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4150,escuela superior politecnica agropecuaria de manabi forraje de camote ensilado con residuos fibrosos de maiz como alimento para bovinos en crecimiento gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4151,escuela superior politecnica agropecuaria de manabi digestibilidad in situ y valor nutricional del pasto saboya asociadas a tres leguminosas forrajeras nativas gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4152,escuela superior politecnica agropecuaria de manabi prolongacion del proestro en programas de sincronizacion de la ovulacion sobre la respuesta reproductiva bovina gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4153,escuela superior politecnica agropecuaria de manabi plataforma tecnologica de publicaciones y documentacion tecnicocientificas del area agropecuaria de la zona gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4154,escuela superior politecnica agropecuaria de manabi caracterizacion de la roya en cultivo de cafe robusta mediante tecnicas avanzadas de inteligencia computacional gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4155,escuela superior politecnica agropecuaria de manabi evaluacion de la percepcion e implicacion del profesorado en la produccion escrita del alumnado de educacion basica caso manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4156,escuela superior politecnica agropecuaria de manabi estudio del perfil academico biopsicologico y socioeconomico de los estudiantes que ingresan a las carreras de grado de la escuela superior politecnica agropecuaria de manabi ?mfl? gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4157,escuela superior politecnica agropecuaria de manabi determinacion de las competencias en las organizaciones agroproductivas de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4158,escuela superior politecnica agropecuaria de manabi mejora de procesos claves de la escuela superior politecnica de manabi manuel felix lopez gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4159,escuela superior politecnica agropecuaria de manabi seleccion de hibridos de cafe arabigo y propagacion clonal usando herramientas biotecnologicas gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4160,escuela superior politecnica agropecuaria de manabi obtencion de microencapsulados a partir microorganismos para su aplicacion en el campo agropecuario gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4161,escuela superior politecnica agropecuaria de manabi biotecnologias reproductivas para la produccion de embriones bovinos gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4162,escuela superior politecnica agropecuaria de manabi optimizacion de riego automatizado en cultivos tropicales basado en sensorizacion del entorno y predicciones climaticas gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4163,escuela superior politecnica agropecuaria de manabi aprovechamiento de lactosuero dulce en el desarrollo de bebidas lacteas fermentadas con potencial agroindustrial gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4164,escuela superior politecnica agropecuaria de manabi publicacion academico cientifica como resultado de la funcion de investigacion en la espam mfl gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4165,escuela superior politecnica agropecuaria de manabi medios de vida y valoracion de la microcuenca alta y media del carrizal gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4166,escuela superior politecnica agropecuaria de manabi linea base para el desarrollo rural sostenible en el sistema de produccion limonera portoviejo ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4167,escuela superior politecnica agropecuaria de manabi determinacion del requerimiento hidrico de los cultivos en el valle carrizalchone gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4168,escuela superior politecnica agropecuaria de manabi polinizadores en sistemas de produccion de cacao fino y su relacion con diferentes sustratos en manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4169,escuela superior politecnica agropecuaria de manabi influencia de actividades de produccion de yuca en la division del trabajo con enfoque genero gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4170,escuela superior politecnica agropecuaria de manabi sostenibilidad turistica en areas protegidas caso de estudio parque nacional galapagos gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4171,escuela superior politecnica agropecuaria de manabi control integrado de moniliasis y escoba de bruja en cacaotales gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4172,escuela superior politecnica agropecuaria de manabi seleccion de clones elites de platano musa aab simmonds de alto potencial productivo a partir de fincas plataneras de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4173,escuela superior politecnica agropecuaria de manabi obtencion de cultivares de cafe robusta para impulsar la tecnificacion de la caficultura en el ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4174,escuela superior politecnica agropecuaria de manabi analisis de factores relevantes en el aprendizaje del idioma ingles gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4175,escuela superior politecnica agropecuaria de manabi diagnostico de la cadena productiva del sector camaronero en agua dulce en el canton chone gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4176,escuela superior politecnica agropecuaria de manabi la participacion ciudadana y la administracion publica en los gobiernos autonomos descentralizados gad?s de la provincia de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4177,escuela superior politecnica agropecuaria de manabi efectos del biochar sobre las propiedades fisicas y quimicas de los suelos y la productividad agricola en manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4178,escuela superior politecnica agropecuaria de manabi hidrogel y vermicompost en agricultura de secano manabi ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4179,escuela superior politecnica agropecuaria de manabi linea base para la generacion de ?paisajes culturales? como nueva alternativa de desarrollo turistico caso de estudio el cacao gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4180,escuela superior politecnica agropecuaria de manabi seleccion de clones promisorios de cacao de alta productividad y calidad en la provincia de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4181,escuela superior politecnica agropecuaria de manabi diseno del sistema de innovacion tecnologica para la gestion hotelera del destino manta gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4182,escuela superior politecnica agropecuaria de manabi gestion ambiental de los desechos solidos peligrosos y no peligrosos de la escuela superior politecnica agropecuaria de manabi mfl gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4183,escuela superior politecnica agropecuaria de manabi instrucciones tecnicas sobre buenas practicas de manufactura adecuacion y comercializacion de productos alimenticios minimamente procesados gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4184,escuela superior politecnica agropecuaria de manabi sistema multiplataforma para el procesamiento de informacion de los pequenos productores de cacao del canton bolivar siembra y produccion gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4185,escuela superior politecnica agropecuaria de manabi biopreparado de estiercol bovino en cuernos de vacas; uso en cultivos para aportar a una agricultura biodinamica gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4186,escuela superior politecnica agropecuaria de manabi mejoramiento del estado sanitario y productivo del cacao a traves de podas fitosanitarias y buenas practicas agricolas en la corporacion fortaleza del valle gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4187,escuela superior politecnica agropecuaria de manabi formacion sobre produccion ecologica y tecnicas agroindustriales a productores agropecuarios de comunidades del humedal la segua gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4188,escuela superior politecnica agropecuaria de manabi gestion administrativa y manejo de herramientas crediticias publicas para fomentar el desarrollo ecoturistico comunitario en el sitio julian ?canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4189,escuela superior politecnica agropecuaria de manabi ciudad de la investigacion innovacion y desarrollo agropecuario ciidea gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4190,escuela superior politecnica agropecuaria de manabi uso de tratamientos con proestro prolongados para mejorar las tasas de prenez de bovinos para carne en manabi gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4191,escuela superior politecnica agropecuaria de manabi educacion ambiental en las comunidades productoras de maiz del canton bolivar para la elaboracion de compost con el material residual de cosecha gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4192,escuela superior politecnica agropecuaria de manabi estrategia educativa sobre fomento de estilos saludables alimentarios con enfasis en proteinas animales equilibradas en el canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4193,escuela superior politecnica agropecuaria de manabi area natural protegida y ecomuseo ?manuel felix lopez? de la carrera de ingenieria ambiental escuela de educacion ambiental vinculada a la sociedad sistema educativo y laboratorio de campo para practicas estudiantiles trabajos de titulacion y de investigacion para la espam mfl gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4194,escuela superior politecnica agropecuaria de manabi escuelas de campo de buenas practicas de educacion ambiental para acciones climaticas afirmativas en comunidades rurales y urbanas marginales de la provincia de manabi gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4195,escuela superior politecnica agropecuaria de manabi fortalecimiento de la institucionalidad para incrementar la capacidad de gestion del gobierno autonomo parroquial de quiroga y de sus comunidades gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4196,escuela superior politecnica agropecuaria de manabi mantenimiento de la infraestructura fisica institucional gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4197,escuela superior politecnica agropecuaria de manabi desarrollo de un centro de hipoterapia en la espam mfl gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4198,"escuela superior politecnica agropecuaria de manabi instrucciones tecnicas sobre inocuidad en alimentos y estandarizaciones de procesos para la industrializacion del mani en ""amucomt"" tosagua gestion de la vinculacion con la colectividad",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4199,escuela superior politecnica agropecuaria de manabi marco de trabajo para transferencia tecnologica de software a organizaciones de la zona gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4200,escuela superior politecnica agropecuaria de manabi preveencion de riesgos laborales en los negocios que comercializan productos inflamables en el canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4201,escuela superior politecnica agropecuaria de manabi fortalecimiento de la agricultura familiar local mediante aplicacion de buenas practicas de manejo de suelo cultivos bioinsumos y poscosecha gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4202,escuela superior politecnica agropecuaria de manabi acuaponia cultivo de peces y hortalizas como modelo de desarrollo a comunidades rurales del canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4203,escuela superior politecnica agropecuaria de manabi instrucciones tecnicas continuas a comunidades del canton bolivar en produccion agropecuaria agroindustrial computacion administracion y turismo para el desarrollo rural gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4204,escuela superior politecnica agropecuaria de manabi programa de educacion ambiental para la elaboracion de abonos organicos y pesticidas ecologicos en beneficio para los habitantes de la comunidad balsa en medio como alternativa de sostenibilidad gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4205,escuela superior politecnica agropecuaria de manabi preveencion de los riesgos laborales en los trabajadores de las empresas comercializadoras de combustible del canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4206,escuela superior politecnica agropecuaria de manabi plan de reforestacion en el cierre tecnico y celda emergente mancomunada centro norte de los cantones tosagua bolivar y junin gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4207,escuela superior politecnica agropecuaria de manabi fincas agroturisticas emprendimientos locales para el desarrollo rural del canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4208,escuela superior politecnica agropecuaria de manabi educacion turistica ambiental para el desarrollo sostenible del canton bolivar gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4209,escuela superior politecnica agropecuaria de manabi reparacion de edificaciones de la espammfl que sufrieron danos menores el de abril de reconstruccion y reactivacion productiva de las zonas afectadas por el terremoto de abril de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4210,escuela superior politecnica agropecuaria de manabi rehabilitacion del coliseo de uso multiple de la espammfl y sus areas adyacentes afectado por el sismo del reconstruccion y reactivacion productiva de las zonas afectadas por el terremoto de abril de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4211,escuela superior politecnica agropecuaria de manabi fiscalizacion de las obras de reconstruccion de la infraestructura fisica de la espammfl afectadas en el sismo del de abril de reconstruccion y reactivacion productiva de las zonas afectadas por el terremoto de abril de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4212,escuela superior politecnica del chimborazo construccion de cubiertas metalicas en el parqueadero del edificio de administracion central administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4213,escuela superior politecnica del chimborazo ampliacion del centro integral en salud administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4214,escuela superior politecnica del chimborazo mantenimiento diseno y construccion de infraestructura para la gestion administrativa de la espoch administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4215,escuela superior politecnica del chimborazo mejoramiento y ampliacion de la red vial y de redes electricas de la espoch administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4216,escuela superior politecnica del chimborazo fiscalizacion de la obra construccion de la bodega institucional espoch administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
