id,text,lemmas
G12T8,"Garantizar modalidades de consumo y producción sostenibles. De aquí a 2030, asegurar que las personas de todo el mundo tengan la información y los conocimientos pertinentes para el desarrollo sostenible y los estilos de vida en armonía con la naturaleza. Garantizar modalidades de consumo y producción sostenibles","[('garantizar', 'VERB'), ('modalidad', 'NOUN'), ('de', 'ADP'), ('consumo', 'NOUN'), ('y', 'CCONJ'), ('producción', 'NOUN'), ('sostenible', 'ADJ'), ('.', 'PUNCT'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), (',', 'PUNCT'), ('asegurar', 'VERB'), ('que', 'SCONJ'), ('el', 'DET'), ('persona', 'NOUN'), ('todo', 'DET'), ('mundo', 'NOUN'), ('tener', 'VERB'), ('información', 'NOUN'), ('conocimiento', 'NOUN'), ('pertinente', 'ADJ'), ('para', 'ADP'), ('desarrollo', 'NOUN'), ('estilo', 'NOUN'), ('vida', 'NOUN'), ('en', 'ADP'), ('armonía', 'PROPN'), ('con', 'ADP'), ('naturaleza', 'NOUN')]"
G12T9,Garantizar modalidades de consumo y producción sostenibles. Ayudar a los países en desarrollo a fortalecer su capacidad científica y tecnológica para avanzar hacia modalidades de consumo y producción más sostenibles. Garantizar modalidades de consumo y producción sostenibles,"[('garantizar', 'VERB'), ('modalidad', 'NOUN'), ('de', 'ADP'), ('consumo', 'NOUN'), ('y', 'CCONJ'), ('producción', 'NOUN'), ('sostenible', 'ADJ'), ('.', 'PUNCT'), ('ayudar', 'VERB'), ('a', 'ADP'), ('el', 'DET'), ('país', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('fortalecer', 'VERB'), ('su', 'DET'), ('capacidad', 'NOUN'), ('científico', 'ADJ'), ('tecnológico', 'ADJ'), ('para', 'ADP'), ('avanzar', 'VERB'), ('hacia', 'ADP'), ('más', 'ADV')]"
G12T10,"Garantizar modalidades de consumo y producción sostenibles. Elaborar y aplicar instrumentos para vigilar los efectos en el desarrollo sostenible, a fin de lograr un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales. Garantizar modalidades de consumo y producción sostenibles","[('garantizar', 'VERB'), ('modalidad', 'NOUN'), ('de', 'ADP'), ('consumo', 'NOUN'), ('y', 'CCONJ'), ('producción', 'NOUN'), ('sostenible', 'ADJ'), ('.', 'PUNCT'), ('elaborar', 'VERB'), ('aplicar', 'VERB'), ('instrumento', 'NOUN'), ('para', 'ADP'), ('vigilar', 'VERB'), ('el', 'DET'), ('efecto', 'NOUN'), ('en', 'ADP'), ('desarrollo', 'NOUN'), (',', 'PUNCT'), ('a', 'ADP'), ('fin', 'NOUN'), ('lograr', 'VERB'), ('uno', 'DET'), ('turismo', 'NOUN'), ('que', 'PRON'), ('creer', 'VERB'), ('puesto', 'NOUN'), ('trabajo', 'NOUN'), ('promueva', 'VERB'), ('cultura', 'NOUN'), ('producto', 'NOUN'), ('local', 'ADJ')]"
G12T11,"Garantizar modalidades de consumo y producción sostenibles. Racionalizar los subsidios ineficientes a los combustibles fósiles que fomentan el consumo antieconómico eliminando las distorsiones del mercado, de acuerdo con las circunstancias nacionales, incluso mediante la reestructuración de los sistemas tributarios y la eliminación gradual de los subsidios perjudiciales, cuando existan, para reflejar su impacto ambiental, teniendo plenamente en cuenta las necesidades y condiciones específicas de los países en desarrollo y minimizando los posibles efectos adversos en su desarrollo, de manera que se proteja a los pobres y a las comunidades afectadas. Garantizar modalidades de consumo y producción sostenibles","[('garantizar', 'VERB'), ('modalidad', 'NOUN'), ('de', 'ADP'), ('consumo', 'NOUN'), ('y', 'CCONJ'), ('producción', 'NOUN'), ('sostenible', 'ADJ'), ('.', 'PUNCT'), ('racionalizar', 'VERB'), ('el', 'DET'), ('subsidio', 'NOUN'), ('ineficiente', 'ADJ'), ('a', 'ADP'), ('combustible', 'NOUN'), ('fósil', 'ADJ'), ('que', 'PRON'), ('fomentar', 'VERB'), ('antieconómico', 'ADJ'), ('eliminar', 'VERB'), ('distorsión', 'NOUN'), ('del', 'ADP'), ('mercado', 'NOUN'), (',', 'PUNCT'), ('acuerdo', 'NOUN'), ('con', 'ADP'), ('circunstancia', 'NOUN'), ('nacional', 'ADJ'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('reestructuración', 'NOUN'), ('sistema', 'NOUN'), ('tributario', 'ADJ'), ('eliminación', 'NOUN'), ('gradual', 'ADJ'), ('perjudicial', 'ADJ'), ('cuando', 'SCONJ'), ('existir', 'VERB'), ('para', 'ADP'), ('reflejar', 'VERB'), ('su', 'DET'), ('impacto', 'NOUN'), ('ambiental', 'ADJ'), ('tener', 'VERB'), ('plenamente', 'ADV'), ('en', 'ADP'), ('cuenta', 'NOUN'), ('necesidad', 'NOUN'), ('condición', 'NOUN'), ('específico', 'ADJ'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('minimizar', 'VERB'), ('posible', 'ADJ'), ('efecto', 'NOUN'), ('adverso', 'ADJ'), ('manera', 'NOUN'), ('que', 'SCONJ'), ('él', 'PRON'), ('proteger', 'VERB'), ('pobre', 'NOUN'), ('comunidad', 'NOUN'), ('afectado', 'ADJ')]"
G13T1,Adoptar medidas urgentes para combatir el cambio climático y sus efectos. Fortalecer la resiliencia y la capacidad de adaptación a los riesgos relacionados con el clima y los desastres naturales en todos los países. Adoptar medidas urgentes para combatir el cambio climático y sus efectos,"[('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('combatir', 'VERB'), ('el', 'DET'), ('cambio', 'NOUN'), ('climático', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('.', 'PUNCT'), ('fortalecer', 'VERB'), ('resiliencia', 'NOUN'), ('capacidad', 'NOUN'), ('de', 'ADP'), ('adaptación', 'NOUN'), ('a', 'ADP'), ('riesgo', 'NOUN'), ('relacionado', 'ADJ'), ('con', 'ADP'), ('clima', 'NOUN'), ('desastre', 'NOUN'), ('natural', 'ADJ'), ('en', 'ADP'), ('todo', 'DET'), ('país', 'NOUN')]"
G13T2,"Adoptar medidas urgentes para combatir el cambio climático y sus efectos. Incorporar medidas relativas al cambio climático en las políticas, estrategias y planes nacionales. Adoptar medidas urgentes para combatir el cambio climático y sus efectos","[('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('combatir', 'VERB'), ('el', 'DET'), ('cambio', 'NOUN'), ('climático', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('.', 'PUNCT'), ('incorporar', 'VERB'), ('relativo', 'ADJ'), ('al', 'ADP'), ('en', 'ADP'), ('política', 'NOUN'), (',', 'PUNCT'), ('estrategia', 'NOUN'), ('plan', 'NOUN'), ('nacional', 'ADJ')]"
G13T3,"Adoptar medidas urgentes para combatir el cambio climático y sus efectos. Mejorar la educación, la sensibilización y la capacidad humana e institucional respecto de la mitigación del cambio climático, la adaptación a él, la reducción de sus efectos y la alerta temprana. Adoptar medidas urgentes para combatir el cambio climático y sus efectos","[('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('combatir', 'VERB'), ('el', 'DET'), ('cambio', 'NOUN'), ('climático', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('.', 'PUNCT'), ('mejorar', 'VERB'), ('educación', 'NOUN'), (',', 'PUNCT'), ('sensibilización', 'NOUN'), ('capacidad', 'NOUN'), ('humano', 'ADJ'), ('e', 'CCONJ'), ('institucional', 'ADJ'), ('respecto', 'NOUN'), ('de', 'ADP'), ('mitigación', 'NOUN'), ('del', 'ADP'), ('adaptación', 'NOUN'), ('a', 'ADP'), ('él', 'PRON'), ('reducción', 'NOUN'), ('alerta', 'NOUN'), ('temprano', 'ADJ')]"
G13T4,"Adoptar medidas urgentes para combatir el cambio climático y sus efectos. Cumplir el compromiso de los países desarrollados que son partes en la Convención Marco de las Naciones Unidas sobre el Cambio Climático de lograr para el año 2020 el objetivo de movilizar conjuntamente 100.000 millones de dólares anuales procedentes de todas las fuentes a fin de atender las necesidades de los países en desarrollo respecto de la adopción de medidas concretas de mitigación y la transparencia de su aplicación, y poner en pleno funcionamiento el Fondo Verde para el Clima capitalizándolo lo antes posible. Adoptar medidas urgentes para combatir el cambio climático y sus efectos","[('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('combatir', 'VERB'), ('el', 'DET'), ('cambio', 'NOUN'), ('climático', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('.', 'PUNCT'), ('cumplir', 'VERB'), ('compromiso', 'NOUN'), ('de', 'ADP'), ('país', 'NOUN'), ('desarrollado', 'ADJ'), ('que', 'PRON'), ('ser', 'AUX'), ('parte', 'NOUN'), ('en', 'ADP'), ('Convención', 'PROPN'), ('Marco', 'PROPN'), ('Naciones', 'PROPN'), ('Unidas', 'PROPN'), ('sobre', 'ADP'), ('Cambio', 'PROPN'), ('Climático', 'PROPN'), ('lograr', 'VERB'), ('año', 'NOUN'), ('2020', 'NUM'), ('objetivo', 'NOUN'), ('movilizar', 'VERB'), ('conjuntamente', 'ADV'), ('100000', 'NUM'), ('millón', 'NOUN'), ('dólares', 'NOUN'), ('anual', 'ADJ'), ('procedente', 'ADJ'), ('todo', 'DET'), ('fuente', 'NOUN'), ('a', 'ADP'), ('fin', 'NOUN'), ('atender', 'VERB'), ('necesidad', 'NOUN'), ('desarrollo', 'NOUN'), ('respecto', 'NOUN'), ('adopción', 'NOUN'), ('concreto', 'ADJ'), ('mitigación', 'NOUN'), ('transparencia', 'NOUN'), ('aplicación', 'NOUN'), (',', 'PUNCT'), ('poner', 'VERB'), ('pleno', 'ADJ'), ('funcionamiento', 'NOUN'), ('Fondo', 'PROPN'), ('Verde', 'PROPN'), ('Clima', 'PROPN'), ('capitalizar él', 'VERB'), ('él', 'PRON'), ('antes', 'ADV'), ('posible', 'ADJ')]"
G13T5,"Adoptar medidas urgentes para combatir el cambio climático y sus efectos. Promover mecanismos para aumentar la capacidad para la planificación y gestión eficaces en relación con el cambio climático en los países menos adelantados y los pequeños Estados insulares en desarrollo, haciendo particular hincapié en las mujeres, los jóvenes y las comunidades locales y marginadas. Adoptar medidas urgentes para combatir el cambio climático y sus efectos","[('adoptar', 'VERB'), ('medida', 'NOUN'), ('urgente', 'ADJ'), ('para', 'ADP'), ('combatir', 'VERB'), ('el', 'DET'), ('cambio', 'NOUN'), ('climático', 'ADJ'), ('y', 'CCONJ'), ('su', 'DET'), ('efecto', 'NOUN'), ('.', 'PUNCT'), ('promover', 'VERB'), ('mecanismo', 'NOUN'), ('aumentar', 'VERB'), ('capacidad', 'NOUN'), ('planificación', 'NOUN'), ('gestión', 'NOUN'), ('eficaz', 'ADJ'), ('en', 'ADP'), ('relación', 'NOUN'), ('con', 'ADP'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ'), ('desarrollo', 'NOUN'), (',', 'PUNCT'), ('hacer', 'VERB'), ('particular', 'ADJ'), ('hincapié', 'NOUN'), ('mujer', 'NOUN'), ('joven', 'NOUN'), ('comunidad', 'NOUN'), ('local', 'ADJ'), ('marginado', 'ADJ')]"
G14T1,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2025, prevenir y reducir significativamente la contaminación marina de todo tipo, en particular la producida por actividades realizadas en tierra, incluidos los detritos marinos y la polución por nutrientes. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2025', 'NOUN'), ('prevenir', 'VERB'), ('reducir', 'VERB'), ('significativamente', 'ADV'), ('contaminación', 'NOUN'), ('todo', 'DET'), ('tipo', 'NOUN'), ('en', 'ADP'), ('particular', 'NOUN'), ('producido', 'ADJ'), ('por', 'ADP'), ('actividad', 'NOUN'), ('realizado', 'ADJ'), ('tierra', 'NOUN'), ('incluir', 'VERB'), ('detrito', 'NOUN'), ('polución', 'NOUN'), ('nutrient', 'NOUN')]"
G14T2,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2020, gestionar y proteger sosteniblemente los ecosistemas marinos y costeros para evitar efectos adversos importantes, incluso fortaleciendo su resiliencia, y adoptar medidas para restaurarlos a fin de restablecer la salud y la productividad de los océanos. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('gestionar', 'VERB'), ('proteger', 'VERB'), ('ecosistema', 'NOUN'), ('costero', 'NOUN'), ('para', 'ADP'), ('evitar', 'VERB'), ('efecto', 'NOUN'), ('adverso', 'ADJ'), ('importante', 'ADJ'), ('incluso', 'ADV'), ('fortalecer', 'VERB'), ('su', 'DET'), ('resiliencia', 'NOUN'), ('adoptar', 'VERB'), ('medida', 'NOUN'), ('restaurar él', 'VERB'), ('fin', 'NOUN'), ('restablecer', 'VERB'), ('salud', 'NOUN'), ('productividad', 'NOUN')]"
G14T3,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. Minimizar y abordar los efectos de la acidificación de los océanos, incluso mediante una mayor cooperación científica a todos los niveles. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('minimizar', 'VERB'), ('abordar', 'VERB'), ('efecto', 'NOUN'), ('de', 'ADP'), ('acidificación', 'NOUN'), ('incluso', 'ADV'), ('mediante', 'ADP'), ('uno', 'DET'), ('mayor', 'ADJ'), ('cooperación', 'NOUN'), ('científico', 'ADJ'), ('a', 'ADP'), ('todo', 'DET'), ('nivel', 'NOUN')]"
G14T4,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2020, reglamentar eficazmente la explotación pesquera y poner fin a la pesca excesiva, la pesca ilegal, no declarada y no reglamentada y las prácticas pesqueras destructivas, y aplicar planes de gestión con fundamento científico a fin de restablecer las poblaciones de peces en el plazo más breve posible, al menos alcanzando niveles que puedan producir el máximo rendimiento sostenible de acuerdo con sus características biológicas. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('reglamentar', 'VERB'), ('eficazmente', 'ADV'), ('explotación', 'NOUN'), ('pesquero', 'ADJ'), ('poner', 'VERB'), ('fin', 'NOUN'), ('pesca', 'NOUN'), ('excesivo', 'ADJ'), ('ilegal', 'ADJ'), ('no', 'ADV'), ('declarado', 'ADJ'), ('reglamentado', 'ADJ'), ('práctica', 'NOUN'), ('destructivo', 'ADJ'), ('aplicar', 'VERB'), ('plan', 'NOUN'), ('gestión', 'NOUN'), ('con', 'ADP'), ('fundamento', 'NOUN'), ('científico', 'ADJ'), ('restablecer', 'VERB'), ('población', 'NOUN'), ('pez', 'NOUN'), ('en', 'ADP'), ('plazo', 'NOUN'), ('más', 'ADV'), ('breve', 'ADJ'), ('posible', 'ADJ'), ('al', 'ADP'), ('menos', 'ADV'), ('alcanzar', 'VERB'), ('nivel', 'NOUN'), ('que', 'PRON'), ('poder', 'AUX'), ('producir', 'VERB'), ('máximo', 'ADJ'), ('rendimiento', 'NOUN'), ('sostenible', 'ADJ'), ('acuerdo', 'NOUN'), ('su', 'DET'), ('característica', 'NOUN'), ('biológico', 'ADJ')]"
G14T5,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2020, conservar al menos el 10% de las zonas costeras y marinas, de conformidad con las leyes nacionales y el derecho internacional y sobre la base de la mejor información científica disponible. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('al', 'ADP'), ('menos', 'ADV'), ('10%', 'SYM'), ('zona', 'NOUN'), ('costero', 'ADJ'), ('marina', 'NOUN'), ('conformidad', 'NOUN'), ('con', 'ADP'), ('ley', 'NOUN'), ('nacional', 'ADJ'), ('derecho', 'NOUN'), ('internacional', 'ADJ'), ('sobre', 'ADP'), ('base', 'NOUN'), ('mejor', 'ADJ'), ('información', 'NOUN'), ('científico', 'ADJ'), ('disponible', 'ADJ')]"
G14T6,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2020, prohibir ciertas formas de subvenciones a la pesca que contribuyen a la sobrecapacidad y la pesca excesiva, eliminar las subvenciones que contribuyen a la pesca ilegal, no declarada y no reglamentada y abstenerse de introducir nuevas subvenciones de esa índole, reconociendo que la negociación sobre las subvenciones a la pesca en el marco de la Organización Mundial del Comercio debe incluir un trato especial y diferenciado, apropiado y efectivo para los países en desarrollo y los países menos adelantados. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2020', 'NOUN'), ('prohibir', 'VERB'), ('cierto', 'DET'), ('forma', 'NOUN'), ('subvención', 'NOUN'), ('pesca', 'NOUN'), ('que', 'PRON'), ('contribuir', 'VERB'), ('sobrecapacidad', 'NOUN'), ('excesivo', 'ADJ'), ('eliminar', 'VERB'), ('ilegal', 'ADJ'), ('no', 'ADV'), ('declarado', 'ADJ'), ('reglamentado', 'ADJ'), ('abstener él', 'VERB'), ('introducir', 'VERB'), ('nuevo', 'ADJ'), ('ese', 'DET'), ('índole', 'NOUN'), ('reconocer', 'VERB'), ('que', 'SCONJ'), ('negociación', 'NOUN'), ('sobre', 'ADP'), ('en', 'ADP'), ('marco', 'NOUN'), ('Organización', 'PROPN'), ('Mundial', 'PROPN'), ('del', 'ADP'), ('Comercio', 'PROPN'), ('deber', 'AUX'), ('incluir', 'VERB'), ('uno', 'DET'), ('trato', 'NOUN'), ('especial', 'ADJ'), ('diferenciado', 'ADJ'), ('apropiado', 'ADJ'), ('efectivo', 'ADJ'), ('para', 'ADP'), ('país', 'NOUN'), ('desarrollo', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ')]"
G14T7,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. De aquí a 2030, aumentar los beneficios económicos que los pequeños Estados insulares en desarrollo y los países menos adelantados obtienen del uso sostenible de los recursos marinos, en particular mediante la gestión sostenible de la pesca, la acuicultura y el turismo. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('de', 'ADP'), ('aquí', 'ADV'), ('a', 'ADP'), ('2030', 'NUM'), ('aumentar', 'VERB'), ('beneficio', 'NOUN'), ('económico', 'ADJ'), ('que', 'PRON'), ('pequeño', 'ADJ'), ('Estados', 'PROPN'), ('insular', 'ADJ'), ('en', 'ADP'), ('desarrollo', 'NOUN'), ('país', 'NOUN'), ('menos', 'ADV'), ('adelantado', 'ADJ'), ('obtener', 'VERB'), ('del', 'ADP'), ('uso', 'NOUN'), ('sostenible', 'ADJ'), ('particular', 'NOUN'), ('mediante', 'ADP'), ('gestión', 'NOUN'), ('pesca', 'NOUN'), ('acuicultura', 'NOUN'), ('turismo', 'NOUN')]"
G14T8,"Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos. Aumentar los conocimientos científicos, desarrollar la capacidad de investigación y transferir tecnología marina, teniendo en cuenta los Criterios y Directrices para la Transferencia de Tecnología Marina de la Comisión Oceanográfica Intergubernamental, a fin de mejorar la salud de los océanos y potenciar la contribución de la biodiversidad marina al desarrollo de los países en desarrollo, en particular los pequeños Estados insulares en desarrollo y los países menos adelantados. Conservar y utilizar sosteniblemente los océanos, los mares y los recursos marinos","[('conservar', 'VERB'), ('y', 'CCONJ'), ('utilizar', 'VERB'), ('sosteniblemente', 'ADV'), ('el', 'DET'), ('océano', 'NOUN'), (',', 'PUNCT'), ('mar', 'NOUN'), ('recurso', 'NOUN'), ('marino', 'ADJ'), ('.', 'PUNCT'), ('aumentar', 'VERB'), ('conocimiento', 'NOUN'), ('científico', 'ADJ'), ('desarrollar', 'VERB'), ('capacidad', 'NOUN'), ('de', 'ADP'), ('investigación', 'NOUN'), ('transferir', 'VERB'), ('tecnología', 'PROPN'), ('tener', 'VERB'), ('en', 'ADP'), ('cuenta', 'NOUN'), ('Criterios', 'PROPN'), ('Directrices', 'PROPN'), ('para', 'ADP'), ('Transferencia', 'PROPN'), ('Tecnología', 'PROPN'), ('Marina', 'PROPN'), ('Comisión', 'PROPN'), ('Oceanográfica', 'PROPN'), ('Intergubernamental', 'PROPN'), ('a', 'ADP'), ('fin', 'NOUN'), ('mejorar', 'VERB'), ('salud', 'NOUN'), ('potenciar', 'VERB'), ('contribución', 'NOUN'), ('biodiversidad', 'PROPN'), ('al', 'ADP'), ('desarrollo', 'NOUN'), ('país', 'NOUN'), ('particular', 'NOUN'), ('pequeño', 'ADJ'), ('estado', 'NOUN'), ('insular', 'ADJ'), ('menos', 'ADV'), ('adelantado', 'ADJ')]"
